ObjectEditor_NewSprite,New,New,,object editor new sprite button
ObjectEditor_NoParent,No Parent,No Parent,,"Object editor ""no parent"" setting"
ObjectEditor_NoSprite,No Sprite,No Sprite,,"Object editor ""no sprite"" setting"
ObjectEditor_ObjectProperties,Object Properties,Object Properties,,Object properties window title
ObjectEditor_Physics,Physics,Physics,,Physics label in Object Editor
ObjectEditor_PhysicsProperties,Physics Properties,Physics Properties,,Object editor physics properties label
ObjectEditor_PhysicsShape_WindowTitle,Physics Collision Shape,Physics Collision Shape,,Object editor physics shape window title
ObjectEditor_Properties,Properties,Properties,,Object editor properties heading
ObjectEditor_SameMask,Same As Sprite,Same As Sprite,,"Object editor ""same as sprite"" mask setting"
ObjectEditor_MaskSameAsSprite,Same As Sprite,Same As Sprite,,Object editor same mask caption
ObjectEditor_Shape,Convex Shape,Convex Shape,,"Object editor collision shape ""shape"""
ObjectEditor_WindowTitle,Object: {0},Object: {0},,Object properties window title
OutputPanel_Output,Output,Output,,Output panel output tab name
OutputPanel_SearchResults,Search Results,Search Results,,Output panel search results tab name
OutputPanel_SourceControl,Source Control,Source Control,,Output panel source control tab name
PathEditor_Increment,Increment:,Increment:,,Increment path label
PathEditor_Add,Add,Add,,Path editor add button name
PathEditor_Closed,Closed,Closed,,Path editor closed path checkbox
PathEditor_ConnectionKind,Connection Kind,Connection Kind,,Connection kind radio group caption
PathEditor_ContextMenu_EditPoint,Edit,Edit,,Point label context menu item
PathEditor_EditPoint,Edit,Edit,,Edit button text on path editor
PathEditor_EditPoint_Cancel,Cancel,Cancel,,Cancel button text
PathEditor_EditPoint_Save,Save,Save,,Save button text
PathEditor_EditPoint_Title,Edit Point {0} In {1},Edit Point {0} In {1},,Edit point dialog window caption
PathEditor_HorizontalShift,Horizontal Shift:,Horizontal Shift:,,Path shift dialog label
PathEditor_Insert,Insert,Insert,,Path editor insert button name
PathEditor_ListBoxItem_Speed,Speed:,Speed:,,The speed of a point in the path points collection
PathEditor_Name,Name:,Name:,,Path editor name textbox caption
PathEditor_Precision,Precision:,Precision:,,Path editor precision textbox caption
PathEditor_Remove,Remove,Remove,,Path editor remove button name
PathEditor_RoomPlugin_Inherit,Inherit,Inherit,,Path editor room editor plugin inherit button
PathEditor_RoomPlugin_NoPath,<No path>,<No path>,,Label when no path is being edited in path editor room plugin
PathEditor_RoomPlugin_SelectPath,Select Path...,Select Path...,,Select path property button for path editor room plugin
PathEditor_Shift,Shift,Shift,,Path shift button text
PathEditor_ShiftDialog_Label,Click the arrow in the direction you want to shift the path.,Click the arrow in the direction you want to shift the path.,,Path editor shift dialog help text
PathEditor_ShiftPath_Title,Shift Path: {0},Shift Path: {0},,Path shift dialog title
PathEditor_SmoothCurve,Smooth Curve,Smooth Curve,,Path editor smooth curve connection kind
PathEditor_SnapX,Snap X,Snap X,,Path editor snap x label
PathEditor_SnapY,Snap Y,Snap Y,,Path editor snap y label
PathEditor_Speed,Speed,Speed,,Path editor speed textbox caption
PathEditor_SplineContextMenu_EditPoints,Edit Points,Edit Points,,Path spline editor context menu entry
PathEditor_SplineContextMenu_FlipHorizontalPath,Mirror,Mirror,,Path spline editor context menu entry
PathEditor_SplineContextMenu_FlipVerticalPath,Flip,Flip,,Path spline editor context menu entry
PathEditor_SplineContextMenu_PanToPath,Pan To Path,Pan To Path,,Path spline editor context menu entry
PathEditor_SplineContextMenu_Reverse,Reverse,Reverse,,Path spline editor context menu entry
PathEditor_SplineEditor_AddTip,Left Mouse Button: Add & Drag Anchor,Left Mouse Button: Add & Drag Anchor,,Path spline editor help tip
PathEditor_SplineEditor_Area,"Area: {0},{1} {2},{3}","Area: {0},{1} {2},{3}",,Path spline editor area location
PathEditor_SplineEditor_Cursor,"Cursor: {0},{1}","Cursor: {0},{1}",,Path spline editor cursor location
PathEditor_SplineEditor_EditTip,"T+LMB: Translate, R+LMB: Rotate, S+LMB: Scale","T+LMB: Translate, R+LMB: Rotate, S+LMB: Scale",,Path spline editor help tip
PathEditor_StraightLines,Straight Lines,Straight Lines,,Path editor straight lines connection kind
PathEditor_ToolTip_ShiftPath,Shift Path,Shift Path,,Path editor tool tip
PathEditor_ToolTip_SnapGrid,Snap Path To Grid,Snap Path To Grid,,Path editor tool tip
PathEditor_ToolTip_ToggleGrid,Toggle Grid On/Off,Toggle Grid On/Off,,Path editor tool tip
PathEditor_ToolTip_ZoomIn,Zoom In,Zoom In,,Path editor tool tip
PathEditor_ToolTip_ZoomOut,Zoom Out,Zoom Out,,Path editor tool tip
PathEditor_ToolTip_ZoomReset,Reset Zoom,Reset Zoom,,Path editor tool tip
PathEditor_VerticalShift,Vertical Shift:,Vertical Shift:,,Path shift dialog label
PathEditor_WindowTitle,Path: {0},Path: {0},,Path editor window title
PathLayer_AddNewPath,<new path>,<new path>,,context menu entry for creating a new path within the path layer properties
PrefsTree_Title,Preferences,Preferences,,Preferences tree title
DebugInfo_Title,Debug Info,Debug Info,,Debug info window title
DebugInfo_DumpMemory,Memory Usage,Memory Usage,,Dump memory button label
OutputPanel_Title,Output,Output,,Output panel window title
PropertyButton_NoGMObject,No Object,No Object,,no object selected caption for the view object button
PropertyButton_NoGMSprite,No Sprite,No Sprite,,Button caption for when no sprite is selected
PropertyButton_NoGMTileSet,No Tileset,No Tileset,,no background selected caption for the layer background button
ResourceNode_AddExisting,Add Existing,Add Existing,,Resource Tree node menu - add an already existing resource
ResourceNode_AddExistingFromLibrary,Add Existing From My Library,Add Existing From My Library,,Resource Tree node menu - open my library to select resource to import
ResourceNode_AddGroup,Add Group,Add Group,,Add a group
ResourceNode_AddFromDefault,Add From Default View,Add From Default View,,submenu heading to allow users to select a resource from the default view to add to their user view.
ResourceNode_RemoveFromView,Remove From Current View,Remove From Current View,,Resource Tree - remove a resource from the current view
ResourceNode_RemoveFromView_Confirm,You are about to remove ""{0}"" from view ""{1}"". Continue?,You are about to remove ""{0}"" from view ""{1}"". Continue?,,Resource Tree - confirmation of removal from the current view
ResourceNode_Create,Create,Create,,Resource Tree node menu - create resource
ResourceNode_DndToScript,Convert to GML,Convert to GML,,Resource Tree node menu - Dnd To GML
ResourceNode_ScriptToDnd,Convert to DnD™,Convert to DnD™,,Resource Tree node menu - Script To Dnd
ResourceNode_CreateChild,Create Child,Create Child,,Resource tree context menu label for creating a child resource of the selected node
ResourceNode_CreateDataFile,Create Included File,Create Included File,,Resource Tree node menu - create included file
ResourceNode_Delete,Delete,Delete,,Resource Tree node menu - delete resource
ResourceNode_Duplicate,Duplicate,Duplicate,,Resource Tree node menu - duplicate
ResourceNode_ImportExtension,Import Extension,Import Extension,,resource node menu - import extension
ResourceNode_InsertDataFile,Insert Included File,Insert Included File,,Resource Tree node menu - insert included file
ResourceNode_OpenExternally,Open Externally,Open Externally,,Resource Tree node menu - open externally
ResourceTree_ErrorOpeningExternally,Error Opening Externally,Error Opening Externally,,Resource Tree node menu - error open externally
ResourceNode_OpenInExplorer,${OpenInExplorer},${OpenInExplorer},,Resource Tree node menu - open in explorer
ResourceNode_OpenAll,Open All,Open All,,Resource Tree node menu - open all
ResourceNode_OpenProperties,Open Properties,Open Properties,,Resource Tree node menu - open properties
ResourceNode_OpenInMixer,Open In Sound Mixer,Open In Sound Mixer,,Resource Tree node menu - open in sound mixer
ResourceNode_OpenObjectEvents,Open All Event Scripts,Open All Event Scripts,,Resource Tree node menu - open all event scripts
ResourceNode_ImageAsSprite,Create Sprite From Image(s),Create Sprite From Image(s),,Resource Tree node menu - create a new sprite from image files
ResourceNode_Rename,Rename,Rename,,Resource Tree node menu - rename resource
ResourceTree_Configs,Configurations,Configurations,,
ResourceTree_DirectoryDelete_Confirm,"You are about to delete the directory ""{0}"" and all the items it contains. Continue?","You are about to delete the directory ""{0}"" and all the items it contains. Continue?",,Resource tree directory delete user confirmation
ResourceTree_Extensions,Extensions,Extensions,,"Resource tree ""Extensions"" label"
ResourceTree_FileDelete_Confirm,"You are about to delete the file ""{0}"". Continue?","You are about to delete the file ""{0}"". Continue?",,Resource tree file delete user confirmation 
ResourceTree_Fonts,Fonts,Fonts,,"Resource tree ""Fonts"" label"
ResourceTree_IncludedFiles,Included Files,Included Files,,"Resource tree ""Included Files"" label"
ResourceTree_NoResourceFound,No results found,No results found,,message when nothing found when searching resource tree
ResourceMenu_CreateExtension,Create Extension,Create Extension,,"Resource menu ""Create Extension"" entry"
ResourceMenu_CreateFont,Create Font,Create Font,,"Resource menu ""Create Font"" entry"
ResourceMenu_CreateIncludedFile,Create Included File,Create Included File,,"Resource menu ""Create Included File"" entry"
ResourceMenu_CreateObject,Create Object,Create Object,,"Resource menu ""Create Object"" entry"
ResourceMenu_CreatePath,Create Path,Create Path,,"Resource menu ""Create Path"" entry"
ResourceMenu_CreateRoom,Create Room,Create Room,,"Resource menu ""Create Room"" entry"
ResourceMenu_CreateScript,Create Script,Create Script,,"Resource menu ""Create Script"" entry"
ResourceMenu_CreateShader,Create Shader,Create Shader,,"Resource menu ""Create Shader"" entry"
ResourceMenu_CreateSound,Create Sound,Create Sound,,"Resource menu ""Create Sound"" entry"
ResourceMenu_CreateSprite,Create Sprite,Create Sprite,,"Resource menu ""Create Sprite"" entry"
ResourceMenu_CreateTileset,Create Tile Set,Create Tile Set,,"Resource menu ""Create Tile Set"" entry"
ResourceMenu_CreateNote,Create Note,Create Note,,"Resource menu ""Create Note"" entry"
ResourceMenu_CreateTimeline,Create Timeline,Create Timeline,,"Resource menu ""Create Timeline"" entry"
ResourceMenu_Resources,Resources,Resources,,Main resources menu entry
ResourceTree_MultipleResourceDelete_Confirm,Are you sure you want to delete these resources: {0}?,Are you sure you want to delete these resources: {0}?,,Resource tree delete confirmation label
ResourceTree_MultipleResourceDelete_IncludedFiles_Confirm,Are you sure you want to delete these resources: {0}?\nIncluded files/folders on disk will be deleted,Are you sure you want to delete these resources: {0}?\nIncluded files/folders on disk will be deleted,,Resource tree delete confirmation label
ResourceTree_MultipleResourceDelete_Events_Confirm,Are you sure you want to delete these resources: {0}?\nCollision events with deleted objects will also be deleted,Are you sure you want to delete these resources: {0}?\nCollision events with deleted objects will also be deleted,,Resource tree delete confirmation label
ResourceTree_Notes,Notes,Notes,,"Resource tree ""Notes"" label"
ResourceTree_Objects,Objects,Objects,,"Resource tree ""Objects"" label"
ResourceTree_Options,Options,Options,,options
ResourceTree_Paths,Paths,Paths,,"Resource tree ""Paths"" label"
ResourceTree_ResourceDelete_Confirm,Are you sure you want to delete {0}?,Are you sure you want to delete {0}?,,Resource tree delete confirmation label
ResourceTree_ResourceDelete_IncludedFiles_Confirm,Are you sure you want to delete {0}?\nIncluded files/folders on disk will be deleted,Are you sure you want to delete {0}?\nIncluded files/folders on disk will be deleted,,Resource tree folder delete confirmation label
ResourceTree_ResourceDelete_Events_Confirm,Are you sure you want to delete {0}?\nCollision events with deleted objects will also be deleted,Are you sure you want to delete {0}?\nCollision events with deleted objects will also be deleted,,Resource tree delete events confirmation label
ResourceTree_Rooms,Rooms,Rooms,,"Resource tree ""Rooms"" label"
ResourceTree_Scripts,Scripts,Scripts,,"Resource tree ""Scripts"" label"
ResourceTree_Shaders,Shaders,Shaders,,"Resource tree ""Shaders"" label"
ResourceTree_Sounds,Sounds,Sounds,,"Resource tree ""Sounds"" label"
ResourceTree_Sprites,Sprites,Sprites,,"Resource tree ""Sprites"" label"
ResourceTree_Tilesets,Tile Sets,Tile Sets,,"Resource tree ""Tile Sets"" label"
ResourceTree_Timelines,Timelines,Timelines,,"Resource tree ""Timelines"" label"
ResourceTree_Title,Resources,Resources,,Resource tree title
ResourceTree_ViewNameInUse,View Name Already In Use,View Name Already In Use,,label to show view name is already in use when renaming
ResourceTree_CannotRenameDefaultView,Cannot rename Default View,Cannot rename Default View,,label to show that you cannot rename default view
ResourceTree_LotsOfResourcesWarning,Do you want to open {0} resources for edit?,Do you want to open {0} resources for edit?,,label to warn user they are about to open a lot of resources
ResourceTree_LotsOfResourcesTitle,Opening Lots of Resources,Opening Lots of Resources,,title for warning dialog box
ResourceTree_CloneViewToolTip,Clone current view,Clone current view,,clone view tooltip
ResourceTree_AddViewToolTip,Add new view,Add new view,,add new view tooltip
ResourceTree_DeleteViewToolTip,Delete current view,Delete current view,,delete view tooltip
ResourceTree_ExpandCollapseAllToolTip,Expand/Collapse All,Expand/Collapse All,,expand/collapse all elements of the resource tree tooltip
ResourceTree_ExpandCollapseAll,Expand/Collapse All,Expand/Collapse All,,expand/collapse all elements of the resource tree tooltip
ResourceTree_ExpandAll,Expand All,Expand All,,Expand all elements of the resource tree
ResourceTree_CollapseAll,Collapse All,Collapse All,,Collapse all elements of the resource tree
RoomEditor_AddSubLayer,Add Sub Layer,Add Sub Layer,,context sub menu heading for adding sub layers in the room editor layer view
RoomEditor_AddRootLayer,Add Layer,Add Layer,,context sub menu heading for adding layers at the same level as the selected layer in the room editor layer view
RoomEditor_AllLayers,All,All,,Layers label next to the set all layers locked/visible checkboxes
RoomEditor_ConfirmDeleteInstances,Are you sure you want to delete the following items (Note: Instance creation code will be irrevocably lost): {0},Are you sure you want to delete the following items (Note: Instance creation code will be irrevocably lost): {0},,Confirm delete instances
RoomEditor_ConfirmDeleteLayers,Are you sure you want to delete the following layers (Note: Instance creation code will be irrevocably lost): {0},Are you sure you want to delete the following layers (Note: Instance creation code will be irrevocably lost): {0},,Confirm delete layers
RoomEditor_ConfirmDeleteParentItems,Attempting to delete items from a parent room (Note: Instance creation code will be irrevocably lost).\nDelete All: Delete matching items from child rooms\nKeep All: Keep all child room items\nKeep Changed: Keep child room items which have overridden the parent\nImmediate Children: {0},Attempting to delete items from a parent room (Note: Instance creation code will be irrevocably lost).\nDelete All: Delete matching items from child rooms\nKeep All: Keep all child room items\nKeep Changed: Keep child room items which have overridden the parent\nImmediate Children: {0},,layer delete confirm dialog message explaining the child layer deletion options
RoomEditor_ConfirmDeleteParentLayers,Attempting to delete layers from a parent room (Note: Instance creation code will be irrevocably lost).\nDelete All: Delete matching layers from child rooms\nKeep All: Keep all child room layers\nKeep Changed: Keep child room layers which have overridden the parent\nImmediate Children: {0},Attempting to delete layers from a parent room (Note: Instance creation code will be irrevocably lost).\nDelete All: Delete matching layers from child rooms\nKeep All: Keep all child room layers\nKeep Changed: Keep child room layers which have overridden the parent\nImmediate Children: {0},,layer delete confirm dialog message explaining the child layer deletion options
RoomEditor_DeleteAllChildLayers,Delete All,Delete All,,layer delete confirm dialog message for the delete all button
RoomEditor_DeleteLayer,Delete Layer,Delete Layer,,context menu option for deleting a layer
RoomEditor_RenameLayer,Rename Layer,Rename Layer,,context menu option for renaming a layer
RoomEditor_DeleteSelectedLayer,Delete Selected Layers,Delete Selected Layers,,tooltip for the delete selected layers button
RoomEditor_GraphicProperties,Graphic: {0},Graphic: {0},,graphic properties window 
RoomEditor_GridColour,Colour:,Colour:,,room editor toolbar grid colour select button caption
RoomEditor_GridSnapX,Snap X:,Snap X:,,room editor toolbar grid horizontal snap numeric textbox caption
RoomEditor_GridSnapY,Snap Y:,Snap Y:,,room editor toolbar grid vertical snap numeric textbox caption
RoomEditor_Inherit,Inherit,Inherit,,Inherit button caption
RoomEditor_InheritCode,Inherit Creation Code,Inherit Creation Code,,Tooltip for the button which sets if this room inherits its creation code from the parent
RoomEditor_InheritEditorSettings,Inherit Editor Settings,Inherit Editor Settings,,Inherit button tool tip caption for editor settings
RoomEditor_InheritPhysicsSettings,Inherit Physics Settings,Inherit Physics Settings,,Inherit button tool tip caption for physics settings
RoomEditor_InheritRoomSettings,Inherit Room Settings,Inherit Room Settings,,Inherit button tool tip caption for room settings
RoomEditor_InheritSubLayers,Inherit Sub Layers,Inherit Sub Layers,,Context menu option for inheriting sub layers from the parent layer
RoomEditor_InheritView,Inherit View,Inherit View,,inherit toggle button caption for a single view entry
RoomEditor_InheritViewSettings,Inherit View Settings,Inherit View Settings,,Inherit button tool tip caption for view settings
RoomEditor_InheritVisibility,Inherit Layer Visibility,Inherit Layer Visibility,,Context menu entry for whether a layer should inherit visibility state
RoomEditor_InstanceProperties,Instance: {0},Instance: {0},,Instance properties window title
RoomEditor_KeepAllChildLayers,Keep All,Keep All,,layer delete confirm dialog message for the keep all button
RoomEditor_KeepBrokenChildLayers,Keep Changed,Keep Changed,,layer delete confirm dialog message for the keep changed button
RoomEditor_LayerProperties,{1} Layer Properties - {0},{1} Layer Properties - {0},,Window title for the layer properties 
RoomEditor_Layers,Layers - {0},Layers - {0},,Window heading for the room editor layers view
RoomEditor_NewAssetLayer,Create New Asset Layer,Create New Asset Layer,,Tool tip for the new asset layer button
RoomEditor_NewBackgroundLayer,Create New Background Layer,Create New Background Layer,,Tool tip for the new background layer button
RoomEditor_NewFolder,Create New Folder,Create New Folder,,Tool tip for the new folder button
RoomEditor_NewInstanceLayer,Create New Instance Layer,Create New Instance Layer,,Tool tip for the new instance layer button
RoomEditor_NewPathLayer,Create New Path Layer,Create New Path Layer,,Create new path layer tool tip for room editor
RoomEditor_NewTileLayer,Create New Tile Layer,Create New Tile Layer,,Tool tip for the new tile layer button
RoomEditor_NoParentItemToolTip,"{0} ({1}, {2})","{0} ({1}, {2})",,instance/graphic tooltip when there is no parent item
RoomEditor_ItemToolTip,"{0} ({1}, {2}) parent - {3}","{0} ({1}, {2}) parent - {3}",,instance/graphic tooltip when there is no parent item
RoomEditor_RoomProperties,Properties - {0},Properties - {0},,Window title for room properties
RoomEditor_InstanceCreationOrder,Instance Creation Order - {0},Instance Creation Order - {0},,Window title for instance creation order
RoomEditorMenu_InstanceCreationOrder,Instance Creation Order,Instance Creation Order,,menu entry for instance creation order window
RoomEditor_SelectedTileBrush,Brush:,Brush:,,Label for the currently selected tile editing brush
RoomEditor_SelectedTileTool,Tool:,Tool:,,Label for the currently selected tile editing tool
RoomEditor_EditingWindowMode,Editing Mode:,Editing Mode:,,Label for the TileSet macro page mode (selection or editing)
RoomEditor_TileWindow,Tiles - {0},Tiles - {0},,Tile view/selection window title
RoomEditor_ZoomLevel,Zoom: {0}%,Zoom: {0}%,,label to display the current zoom level
RoomEditorMenu_LayerProperties,Layer Properties,Layer Properties,,context menu option for opening the layer properties window
RoomEditorMenu_LayerView,Layer View,Layer View,,menu entry to open the layer view
RoomEditorMenu_ResetWindowLayout,Reset Windows On Current Desktop,Reset Windows On Current Desktop,,menu entry to reset the room window layout bringing windows to the currently selected desktop
RoomEditorMenu_Room,Room,Room,,menu heading for the room editor
RoomEditorMenu_RoomProperties,Room Properties,Room Properties,,menu entry to open the room properties
RoomEditorMenu_Windows,Windows,Windows,,sub menu entry for the room editor windows
RoomEditorTileEditing_ClearSelection,Clear Selection,Clear Selection,,Tile editing menu entry heading for clear the current mask selection
RoomEditorTileEditing_CopySelection,Copy Selection,Copy Selection,,Tile editing menu entry heading for copy the current mask selection
RoomEditorTileEditing_CutSelection,Cut Selection,Cut Selection,,Tile editing menu entry heading for cut the current mask selection
RoomEditorTileEditing_DeleteSelection,Delete Selection,Delete Selection,,Tile editing menu entry heading for delete the current mask selection
RoomEditorTileEditing_InvertSelection,Invert Selection,Invert Selection,,Tile editing menu entry heading for invert the current mask selection
RoomEditorTileEditing_Menu,Tile Editing,Tile Editing,,Tile editing sub menu entry heading
RoomEditorTileEditing_TileDisplayWindow,Tile Selection Window,Tile Selection Window,,Tile editing menu entry heading for open the tile selection window
RoomEditorTool_AutoTile,Auto Tile (A),Auto Tile (A),,tooltip for auto tile tool
RoomEditorTool_SelectTiles,Select Tiles (S),Select Tiles (S),,tooltip for tile selection tool
RoomEditorTool_TileBrush,Paint Tiles,Paint Tiles,,Button tooltip for the tile brush tool
RoomEditorTool_TileEraser,Eraser (E),Eraser (E),,tooltip for tile eraser tool
RoomEditorTool_TileFlip,Flip (Y),Flip (Y),,tooltip for flip tile brush
RoomEditorTool_TileInheritance,Show Tile Inheritance,Show Tile Inheritance,,Tooltip message for the show tile inheritance button
RoomEditorTool_TileMirror,Mirror (X),Mirror (X),,tooltip for mirror tile brush
RoomEditorTool_TilePaintInheritance,Edit Tile Inheritance (I),Edit Tile Inheritance (I),,tooltip for inheritance tile brush
RoomEditorTool_TilePen,Pen (D),Pen (D),,tooltip for tile pen tool
RoomEditorTool_TileRotate,Rotate Tile (Z),Rotate Tile (Z),,tooltip for rotate tile brush
RoomEditorTool_TileFill,Fill (F),Fill (F),,tooltip for fill tile tool
RoomEditorTool_TileLine,Line (L),Line (L),,tooltip for line tile tool
RoomEditorTool_TileRect,Rectangle (R),Rectangle (R),,tooltip for rectangle tile tool
RoomProperties_BackgroundColour,Room Colour,Room Colour,,room properties section heading for background colour
RoomProperties_ClearDisplayBuffer,Clear Display Buffer,Clear Display Buffer,,checkbox caption for clear display buffer option
RoomProperties_ClearView,Clear Viewport Background,Clear Viewport Background,,checkbox caption for clear view background option
RoomProperties_Colour,Colour,Colour,,colour select box caption
RoomProperties_CreationCode,Creation Code,Creation Code,,button caption for opening creation code
RoomProperties_CreationOrder,Instance Creation Order,Instance Creation Order,, button caption for opening the instance creation order window
RoomProperties_EnablePhysics,Enable Physics,Enable Physics,,Checkbox caption for enabling physics
RoomProperties_EnableViews,Enable Viewports,Enable Viewports,,checkbox caption for enable views option
RoomProperties_GravityX,Gravity X,Gravity X,,Numeric textbox caption for horizontal gravity
RoomProperties_GravityY,Gravity Y,Gravity Y,,Numeric textbox caption for vertical gravity
RoomProperties_HBorder,Horizontal Border,Horizontal Border,,numeric text box label for view for horizontal border
RoomProperties_Height,Height,Height,,numeric textbox caption for room height
RoomProperties_HSpeed,Horizontal Speed,Horizontal Speed,,numeric text box label for view for horizontal speed
RoomProperties_Persistent,Persistent,Persistent,,checkbox caption for persistent setting
RoomProperties_Physics,Room Physics,Room Physics,,Room properties section heading for physics
RoomProperties_PixsToMeters,Pixels To Meters,Pixels To Meters,,Numeric textbox caption for pixels to meters conversion
RoomProperties_Settings,Room Settings,Room Settings,,room properties section heading for settings
RoomProperties_ShowColour,Draw Background Colour,Draw Background Colour,,checkbox caption for drawing background colour
RoomProperties_Speed,Speed,Speed,,numeric textbox caption for room speed
RoomProperties_VBorder,Vertical Border,Vertical Border,,numeric text box label for view for vertical border
RoomProperties_View,Viewport {0},Viewport {0},,view instance heading in room properties
RoomProperties_ViewArea,Camera Properties,Camera Properties,,group heading for room view area settings
RoomProperties_ViewFollowing,Object Following,Object Following,,group heading for object following settings
RoomProperties_ViewH,Height,Height,,numeric text box label for view or view port height
RoomProperties_Viewport,Viewport Properties,Viewport Properties,,group heading for viewport settings
RoomProperties_Views,Viewports and Cameras,Viewports and Cameras,,room properties section heading for views
RoomProperties_ViewVisible,Visible,Visible,,checkbox caption for whether the view is visible from room start
RoomProperties_ViewW,Width,Width,,numeric text box label for view or view port width
RoomProperties_ViewX,X Pos,X Pos,,numeric text box label for view or view port x pos
RoomProperties_ViewY,Y Pos,Y Pos,,numeric text box label for view or view port y pos
RoomProperties_VSpeed,Vertical Speed,Vertical Speed,,numeric text box label for view for vertical speed
RoomProperties_Width,Width,Width,,numeric textbox caption for room width
Run_Menu_Clean,Clean,Clean,,"Run menu ""Clean"""
Run_Menu_CreateExecutable,Create Executable,Create Executable,,The Create Executable menu item
Run_Menu_RevealRemote,Show Remote Worker Installer,Show Remote Worker Installer,,Reveal worker menu item
Run_Menu_Run,Run,Run,,"Run menu ""Run"""
Run_Menu_RunDebug,Debug,Debug,,"Run menu ""Debug"""
remote_worker_error,Error,Error,,Error Connecting to Remote Worker Dialog Title
remote_worker_error_connecting,Could not connect to Remote Worker.  Please check your setup and try again.,Could not connect to Remote Worker.  Please check your setup and try again.,,Error Connecting to Remote Worker Dialog Contents
remote_worker_error_no_name,Remote Worker was left blank.  Please name your Remote Worker and try again.,Remote Worker was left blank.  Please name your Remote Worker and try again.,,Error Connecting to Remote Worker Dialog Contents
Saving,Saving...,Saving...,,Saving
SCM_Add_Path,Add Path,Add Path,,Add a path to the SCM
SCM_Clone,Clone Repository,Clone Repository,,Clone a Source Control Repository
SCM_Commit,Commit Changes,Commit Changes,,Commit local changes to Repository
SCM_Conflicts,Show Conflicts,Show Conflicts,,Show Conflicts within Repository
SCM_Create,Create Project Repository,Create Project Repository,,Create a local Source Control Repository for this project
SCM_Delete_Path,Delete Path,Delete Path,,Delete a path from Source Control
SCM_History,View History,View History,,View Source Control Repository History
SCM_Import,Import Project into Repository,Import Project into Repository,,Import a Game Maker Project to a Source Control Repository
SCM_Menu,Source Control,Source Control,,Source Control Menu title
SCM_Pull,Pull Changes,Pull Changes,,Pull Changes from Source Control Repository
SCM_Push,Push Changes,Push Changes,,Push Changes to Source Control Repository
SCM_Revert_All,Revert All,Revert All,,Revert all changes from Source Control
SCM_Revert_Path,Revert Path,Revert Path,,Revert an item from Source Control
SCM_Revert_Revision,Revert To This Revision,Revert To This Revision,,Revert to the selected revision in SCM
SCM_Conflict_Title,Source Control Conflicts,Source Control Conflicts,,Source Control Conflicts window title
SCM_Conflict_Theirs,Use Theirs,Use Theirs,,"Use ""Their"" version to resolve conflict"
SCM_Conflict_Merge,Merge,Merge,,Open Merge Tool
SCM_Conflict_MergeTool,Choose Merge Tool,Choose Merge Tool,,Choose which merge tool to use
SCM_Conflict_MergeTool_Path,Tool location,Tool location,,The Path to the Tool to use
SCM_Conflict_MergeTool_Options,Tool options,Tool options,,The Options to send to the Tool
SCM_Conflict_Mine,Use Mine,Use Mine,,"Use ""Mine"" to resolve conflict"
SCM_Successful_Merge,Was the Merge operation successful?,Was the Merge operation successful?,,Wait for the Merge Tool to finish and ask the user if the operation has been a success
SearchReplace_Cancelled,Search Cancelled,Search Cancelled,,Search and Replace - Search Cancelled
SearchReplace_CaseSensitive,Case Sensitive,Case Sensitive,,Search and Replace - Case Sensitive
SearchReplace_Complete,Search Complete ({0} results),Search Complete ({0} results),,Search and Replace - Search Complete
SearchReplace_ContentHeader,Content,Content,,"Search & Replace - Output window ""content"" header"
SearchReplace_EndOfResults,"End of search results reached, should we loop?","End of search results reached, should we loop?",,"End of Search and Replace results, loop to beginning or end?"
SearchReplace_FindAll,Find All,Find All,,Search and Replace - Find All
SearchReplace_FindNext,Find Next,Find Next,,Search and Replace - Find Next
SearchReplace_FindPrevious,Find Previous,Find Previous,,Search and Replace - Find Previous
SearchReplace_ItemHeader,Item,Item,,"Search & Replace - Output window ""item"" header"
SearchReplace_LineHeader,Line,Line,,"Search & Replace - Output window ""line"" header"
SearchReplace_NoResults,No results were found.,No results were found.,,Search and Replace - No results found.
SearchReplace_Replace,Replace:,Replace:,,Search and Replace - Replace
SearchReplace_ReplaceAll,Replace All,Replace All,,Search and Replace - Replace All
SearchReplace_ReplaceAllQuery,Are you sure you want to Replace All?\nThis will edit files on disk.,Are you sure you want to Replace All?\nThis will edit files on disk.,,Warn user that a Replace All will edit files on disk.
SearchReplace_ReplaceSelected,Replace,Replace,,Search and Replace - Replace Selected
SearchReplace_Search,Search:,Search:,,Search and Replace - Search
SearchReplace_Title,Search & Replace,Search & Replace,,Search and Replace title
SearchReplace_WholeWordOnly,Whole Word Only,Whole Word Only,,Search and Replace - Whole Word Only
SearchReplace_MoreResults,There are more results available...,There are more results available...,,There are too many results to display
SoundEditor_Attributes,Attributes:,Attributes:,,Sound Editor Attributes - for choosing uncompressed/streaming options
SoundEditor_AudioGroup,Audio Group:,Audio Group:,,Sound Editor Audio Group labal
SoundEditor_BitRate,Bit Rate (kbps):,Bit Rate (kbps):,,Sound Editor Target Bit Rate ( in kbps )
SoundEditor_Compressed_NotStreamed,Compressed - Not Streamed,Compressed - Not Streamed,,Sound Editor Attribute - Compressed and Not Streamed
SoundEditor_Compressed_Streamed,Compressed - Streamed,Compressed - Streamed,,Sound Editor Attribute - Compressed - Streamed
SoundEditor_CopyingSound,Copying Sound...,Copying Sound...,,SoundEditor - copying sound to project
